station_fr_id,station_id,lat,lon,GMAP_lat,GMAP_lon,GMAP_address,GMAP_city,GMAP_postal_code
67f240dfa10df47349641241f28834f1,97,44.824007,-0.557663,44.824007,-0.557663,"47 Rue Charles Domercq, 33800 Bordeaux, France",Bordeaux,33800
89863ff89cc3358a3905336b584d8e17,162,44.798195,-0.551517,44.798195,-0.551517,"Gare de Bègles, 33130 Bègles, France",Bègles,33130
9acce2bd5193f2863f815beb7caba26b,76,44.781742,-0.566207,44.781742,-0.566207,"599 Rte de Toulouse, 33140 Villenave-d'Ornon, France",Villenave-d'Ornon,33140
95073c4d88ab7d08f0d0a89f75adc24e,1055553396,48.84970399548416,2.364460788667202,48.84970399548416,2.364460788667202,"8 Rue de Schomberg, 75004 Paris, France",Paris,75004
72a499fa377ab11d7554a5a293474b34,7304,48.868144510482075,2.296149600985935,48.868144510482075,2.296149600985935,"1 Rue de Bassano, 75116 Paris, France",Paris,75116
2179ed683af5b33756cc290417dcfb06,19186208004,48.774397033806,2.4668785263921,48.774397033806,2.4668785263921,"8 Rue César Franck, 94000 Créteil, France",Créteil,94000
fec1ad993c16a03864d77167128cc802,129034587,48.875034655883944,2.359801238597928,48.875034655883944,2.359801238597928,"29 Rue des Récollets, 75010 Paris, France",Paris,75010
c829489642fdd6b6db2375740b4b3197,66491409,48.88958925894009,2.4198862910270695,48.88958925894009,2.4198862910270695,"1 Rue Guillaume Tell, 93500 Pantin, France",Pantin,93500
653d9ae0136ebf72a6a7d4cd36309860,27399547,48.83648798164934,2.2897250577807426,48.83648798164934,2.2897250577807426,"20 Rue Dominique Pado, 75015 Paris, France",Paris,75015
1555ee4f3e9d9702c0a58c85e82847f0,128940135,48.868834023334,2.2986030816809,48.868834023334,2.2986030816809,"43 Av. Marceau, 75116 Paris, France",Paris,75116
c97a4cfd5db0bddb39d8e6a9c3ebda60,653146273,48.921891003481115,2.2952306270599365,48.921891003481115,2.2952306270599365,"2 Av. Chausson, 92230 Gennevilliers, France",Gennevilliers,92230
ad9a946c08f38e67cc2b394b9c4bb561,35447568,48.81527009991819,2.298078276995073,48.81527009991819,2.298078276995073,"81 Rue Guy Môquet, 92240 Malakoff, France",Malakoff,92240
c9e44d7f641ac8019e760effd2db5b53,39599631,48.8583666,2.2744515,48.8583666,2.2744515,"La Muette - Boulainvilliers, Paris, France",Paris,
eeb4008a0fbabeec593160867cac6a0e,214298601,48.83329880233322,2.3173383995890617,48.83329880233322,2.3173383995890617,"1 Rue Boyer-Barret, 75014 Paris, France",Paris,75014
c44036931a4ca3597ad714a7040f5cda,82458977,48.83629973941847,2.3104464635252953,48.83629973941847,2.3104464635252953,"9 Pl. Falguière, 75015 Paris, France",Paris,75015
3c6c3a21860d8c4699fd55a7c934c34d,100790494,48.842738478258,2.3297942217634,48.842738478258,2.3297942217634,"18 Rue Bréa, 75006 Paris, France",Paris,75006
6a8944f9fff5974d0ac50468a1de76c4,27415327,48.883769733273496,2.29858466343129,48.883769733273496,2.29858466343129,"172 Rue de Courcelles, 75017 Paris, France",Paris,75017
f4799ba3a565dfd5dd63787c3be6ee77,653062048,48.879089,2.354235,48.879089,2.354235,"1bis Bd de Denain, 75010 Paris, France",Paris,75010
a83415895f916e9703980593a884ac8d,210737808,48.883886063895,2.367198803315,48.883886063895,2.367198803315,"82 Rue de l'Aqueduc, 75010 Paris, France",Paris,75010
9158185d3d15c15ccf386ae364c7d8a3,653134004,48.81710889740748,2.3193106434955717,48.81710889740748,2.3193106434955717,"45 Rue Louis Rolland, 92120 Montrouge, France",Montrouge,92120
a767fbb49817b0062b5f076e0dd510f0,1057366813,48.824363561289,2.2131047397852,48.824363561289,2.2131047397852,"7 Rue Lecocq, 92310 Sèvres, France",Sèvres,92310
98645802b4d03eaf99c4199bb31f04cf,129083553,48.838662757066,2.2525164484978,48.838662757066,2.2525164484978,"22 Av. de la Prte de Saint-Cloud, 75016 Paris, France",Paris,75016
f6b930ed25188356cb9d72ec9e35306d,476183970,48.876327,2.3585464,48.876327,2.3585464,"Gare de l'Est, Rue du 8 Mai 1945, 75010 Paris, France",Paris,75010
137b820faadcbf0f996d10b7f23218f0,210581084,48.877753,2.327339,48.877753,2.327339,"11 Rue de Londres, 75009 Paris, France",Paris,75009
8b0621128cfc5ba69ccb731567ee1e50,569583918,48.8699355331869,2.3359975218772893,48.8699355331869,2.3359975218772893,"13 Rue de Choiseul, 75002 Paris, France",Paris,75002
787a401285ee1e8d7e1e93b3a016ade9,54001024,48.86921273836114,2.371688821240712,48.86921273836114,2.371688821240712,"138-140, Ave Parmentier, 75011 Paris, France",Paris,75011
1b4dfeb971489d135fa9bb517a547abf,ce4bhn12rcd13ifvqgqg,43.231794,5.400047,43.231794,5.400047,"7 Bd Louis Pierotti, 13009 Marseille, France",Marseille,13009
c332c743a504b4c4bc52600d0e4e6493,294,45.761532,4.895763,45.761532,4.895763,"10071 - LYCÉE MARIE CURIE, 69100 Villeurbanne, France",Villeurbanne,69100
33755936520b0ecd5abffc6c7da983b4,340,45.757936,4.921156,45.757936,4.921156,"10015 - POUDRETTE / MUSSET, 69100 Villeurbanne, France",Villeurbanne,69100
93d21e0fec1c8ad9b981c1f9b93a3eb2,59,45.746163,4.82548,45.746163,4.82548,"2027 - PERRACHE EST, 69002 Lyon, France",Lyon,69002
20353fd7f8511bbfc695803eba60cb3a,50,45.768023,4.831733,45.768023,4.831733,"1031 - PLACE DE LA PAIX, 69001 Lyon, France",Lyon,69001
5d275af1722e989d13004a0aef2b765c,57,45.769383,4.842364,45.769383,4.842364,"6022 - PLACE MARÉCHAL LYAUTEY, 69006 Lyon, France",Lyon,69006
09a0ad0cd77f2b0048c8a521f05f5221,113,45.75958,4.882739,45.75958,4.882739,"10110 - MÉMOIRE ET SOCIÉTÉ, 69100 Villeurbanne, France",Villeurbanne,69100
bce824b509cb0e8c725cbf24b5e138a4,214,45.783533,4.871294,45.783533,4.871294,"10084 - DOUA / AVENUE DES ARTS, 69100 Villeurbanne, France",Villeurbanne,69100
5eaf669fbcc4b33bbfadad3082c4eea1,vlille_temps_reel.200,50.679123,3.155906,50.679123,3.155906,"MAIRIE DE CROIX, 59170 Croix, France",Croix,59170
6937507cfa4f345e16323f1be2dd3d4e,vlille_temps_reel.146,50.63268,3.052483,50.63268,3.052483,"171 Rue Nationale, 59800 Lille, France",Lille,59800
958caf851816ef24d2f12ccb9443e79c,vlille_temps_reel.6,50.630943,3.060299,50.630943,3.060299,"REPUBLIQUE BEAUX ARTS, 59000 Lille, France",Lille,59000
4fd5c884afd4570c98e2134d7a54b750,vlille_temps_reel.35,50.62899,3.043307,50.62899,3.043307,"LECLERC, 59000 Lille, France",Lille,59000
8e78783c1205bc0e495d89b10f05802f,vlille_temps_reel.29,50.647236,3.059376,50.647236,3.059376,"ST SEBASTIEN, 59800 Lille, France",Lille,59800
c9feb045bcb1dd98895a845e21c1ee49,vlille_temps_reel.196,50.636003,3.009396,50.636003,3.009396,"ANATOLE FRANCE, 59160 Lille, France",Lille,59160
367e3dcbe1965a98b962e19b6d054127,vlille_temps_reel.101,50.6423,3.099291,50.6423,3.099291,"MONS SARTS, 59370 Mons-en-Barœul, France",Mons-en-Barœul,59370
e11a54e00ceb0912f6d13a2a92ad4e3e,vlille_temps_reel.235,50.696327,3.16713,50.696327,3.16713,"Blanchemaille, 59100 Roubaix, France",Roubaix,59100
d8026df342a7b34f03bb2bdb8b40be97,42,44.83924,-0.57203,44.83924,-0.57203,"25-33 Rue du Pas-Saint-Georges, 33000 Bordeaux, France",Bordeaux,33000
4f3078f55637515da8ae8480c185235c,101,44.84295,-0.57037,44.84295,-0.57037,"101 Quai du Maréchal Lyautey, 33000 Bordeaux, France",Bordeaux,33000
96930bd934b3991a07fff12044bacdcd,46,44.822803,-0.55293,44.822803,-0.55293,"5 All. Eugène Delacroix, 33800 Bordeaux, France",Bordeaux,33800
af76703c5ec50b6e9cfa88d65910f6c2,39,44.84423,-0.57434,44.84423,-0.57434,"11 Cr du 30 Juillet, 33000 Bordeaux, France",Bordeaux,33000
eb0adf9c6e207f316cb8a9705d09f9de,149,44.87889,-0.51783,44.87889,-0.51783,"Lauriers (Tram A), 33310 Lormont, France",Lormont,33310
95cc9f695c66b6803e38624d07fe32b7,27415466,48.874031137272,2.3895947635174,48.874031137272,2.3895947635174,"2 Rue du Jourdain, 75020 Paris, France",Paris,75020
3a8b7bb8281a66aee7004874f1444cc0,323616530,48.857058739111,2.3417982839439,48.857058739111,2.3417982839439,"16 Rue Henri Robert, 75001 Paris, France",Paris,75001
0890d22a4278b1f66393a1d5178ae195,129125489,48.87195626635528,2.384981390278095,48.87195626635528,2.384981390278095,"30 Rue Piat, 75020 Paris, France",Paris,75020
c0767fc429c803d3a4bd3767210de23a,216473073,48.884146759782,2.341845408082,48.884146759782,2.341845408082,"6 Rue Tardieu, 75018 Paris, France",Paris,75018
c65ce1a8f4e98f5e42adc8215d5f8f2b,11063317380,48.8324305,2.2292812,48.8324305,2.2292812,"66 Rue de Sèvres, 92100 Boulogne-Billancourt, France",Boulogne-Billancourt,92100
8c5ed048aabd5a3ad3bbe6f672a77f49,17451132826,48.781109786782,2.3549050362061,48.781109786782,2.3549050362061,"114 Rue de Chevilly, 94800 Villejuif, France",Villejuif,94800
9a0057f827b7f0e5b73bda8b4e924ffc,18749423187,48.81321981219,2.2716768079163,48.81321981219,2.2716768079163,"245 Av. Jean Jaurès, 92140 Clamart, France",Clamart,92140
f9fdc60d368e00f8dace960164a8f397,213700358,48.867362,2.396222,48.867362,2.396222,"60 Rue Villiers de l'Isle Adam, 75020 Paris, France",Paris,75020
9dd242aab9d88a62a8845f1c0a2157d4,97824043,48.809932980484355,2.443288456496946,48.809932980484355,2.443288456496946,"68 Av. Gambetta, 94700 Maisons-Alfort, France",Maisons-Alfort,94700
